num_trial,sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
176,245.582,90,101,356.85956,698.208313,118.2005751
176,245.657,90,101,356.85956,698.208313,118.2005751
176,245.714,90,101,359.29843,688.5024414,106.1041765
176,245.815,90,101,359.29843,688.5024414,106.1041765
176,245.875,90,101,363.09375,672.4700928,88.44202643
176,245.979,90,101,363.09375,672.4700928,88.44202643
176,246.039,90,101,361.11273,656.0948486,72.81122248
176,246.171,90,101,356.6878,643.7798462,60.9170165
177,246.813,90,85,336.00436,621.6969604,30.8580854
177,246.869,90,85,338.7312,621.0892944,31.54914547
177,246.969,90,85,338.4859,621.4943848,32.55853227
177,247.088,90,85,344.78217,629.3848267,40.712111
177,247.174,90,85,344.78217,629.3848267,40.712111
177,247.257,90,85,354.75507,641.3318481,58.1609631
177,247.352,90,85,361.12613,652.928772,69.67049308
177,247.434,90,85,361.12613,652.928772,69.67049308
177,247.493,90,85,362.9631,664.6541138,81.05831786
177,247.567,90,85,362.9631,664.6541138,81.05831786
177,247.626,90,85,362.60016,676.6976318,92.95194758
177,247.735,90,85,362.60016,676.6976318,92.95194758
177,247.765,90,85,362.60016,676.6976318,92.95194758
177,247.818,90,85,358.33167,694.9155884,114.4253543
177,247.901,90,85,358.33167,694.9155884,114.4253543
177,247.962,90,85,358.33167,694.9155884,114.4253543
177,248.054,90,85,346.7438,712.4046021,134.0169865
177,248.153,90,85,338.606,719.6593018,148.1814094
178,248.726,90,101,315.5628,730.1834412,172.5158693
178,248.763,90,101,315.5628,730.1834412,172.5158693
178,248.828,90,101,315.5628,730.1834412,172.5158693
178,248.888,90,101,315.5628,730.1834412,172.5158693
178,248.921,90,101,315.5628,730.1834412,172.5158693
178,248.989,90,101,315.5628,730.1834412,172.5158693
178,249.048,90,101,326.00836,726.4721985,160.19338
178,249.152,90,101,326.00836,726.4721985,160.19338
178,249.188,90,101,326.00836,726.4721985,160.19338
178,249.224,90,101,326.00836,726.4721985,160.19338
178,249.316,90,101,326.00836,726.4721985,160.19338
178,249.35,90,101,326.00836,726.4721985,160.19338
178,249.406,90,101,354.50113,703.6826172,122.2162324
178,249.486,90,101,354.50113,703.6826172,122.2162324
178,249.515,90,101,354.50113,703.6826172,122.2162324
178,249.566,90,101,359.61414,688.121582,105.166891
178,249.669,90,101,361.5984,680.0906372,97.43997209
178,249.773,90,101,361.5984,680.0906372,97.43997209
178,249.812,90,101,361.5984,680.0906372,97.43997209
178,249.868,90,101,362.13055,661.338623,76.55725904
178,249.942,90,101,362.13055,661.338623,76.55725904
178,249.976,90,101,362.13055,661.338623,76.55725904
178,250.008,90,101,362.13055,661.338623,76.55725904
178,250.043,90,101,362.13055,661.338623,76.55725904
178,250.135,90,101,352.024,636.9252319,51.90740015
179,250.793,90,85,329.60126,616.0969238,22.05484047
179,250.903,90,85,329.60126,616.0969238,22.05484047
179,250.954,90,85,334.00272,619.6871338,26.63874131
179,251.061,90,85,334.00272,619.6871338,26.63874131
179,251.099,90,85,334.00272,619.6871338,26.63874131
179,251.131,90,85,334.00272,619.6871338,26.63874131
179,251.197,90,85,334.00272,619.6871338,26.63874131
179,251.231,90,85,334.00272,619.6871338,26.63874131
179,251.264,90,85,334.00272,619.6871338,26.63874131
179,251.296,90,85,334.00272,619.6871338,26.63874131
179,251.366,90,85,334.00272,619.6871338,26.63874131
179,251.422,90,85,360.7892,654.9299316,69.40481231
179,251.55,90,85,362.96298,665.6282349,81.68953468
179,251.651,90,85,362.6192,675.0762939,92.17097742
179,251.752,90,85,361.85617,685.6088257,101.43274
179,251.876,90,85,358.1045,694.6750488,113.3764686
179,251.952,90,85,358.1045,694.6750488,113.3764686
179,252.045,90,85,350.77014,707.9077148,130.0334902
179,252.15,90,85,350.77014,707.9077148,130.0334902
179,252.187,90,85,350.77014,707.9077148,130.0334902
180,252.838,90,101,314.59982,730.1836243,172.3474951
180,252.943,90,101,314.59982,730.1836243,172.3474951
180,252.98,90,101,314.59982,730.1836243,172.3474951
180,253.04,90,101,320.23724,726.5613708,164.6232852
180,253.11,90,101,320.23724,726.5613708,164.6232852
180,253.144,90,101,320.23724,726.5613708,164.6232852
180,253.201,90,101,336.79395,721.846283,148.9013364
180,253.277,90,101,336.79395,721.846283,148.9013364
180,253.309,90,101,336.79395,721.846283,148.9013364
180,253.367,90,101,347.8774,709.5972595,130.6003293
180,253.443,90,101,347.8774,709.5972595,130.6003293
180,253.499,90,101,355.18097,699.6296387,117.7895017
180,253.607,90,101,355.18097,699.6296387,117.7895017
180,253.666,90,101,361.30823,685.088562,102.7930013
180,253.737,90,101,361.30823,685.088562,102.7930013
180,253.796,90,101,363.42258,672.6123657,89.127318
180,253.903,90,101,363.42258,672.6123657,89.127318
180,253.96,90,101,361.41165,657.3405762,73.25599389
180,254.074,90,101,361.41165,657.3405762,73.25599389
180,254.124,90,101,354.32544,640.2023926,56.74270874
180,254.251,90,101,347.66275,630.3570557,44.26208135
180,254.336,90,101,347.66275,630.3570557,44.26208135
181,254.956,180,101,317.80344,612.649231,10.7528646
181,255.054,180,101,317.2924,611.9814453,10.03047571
182,255.654,83,85,324.13196,610.081665,-31.06900404
182,255.709,83,85,324.65222,610.6108398,-31.39193353
183,256.311,180,101,317.57043,611.4575195,-0.609279937
183,256.405,180,101,316.1636,613.855957,0.093452773
183,256.501,180,101,320.1036,611.9516602,-11.97877825
184,257.098,83,85,325.60104,606.9205322,-65.07364582
184,257.188,83,85,325.80875,607.3058472,-65.04390488
184,257.299,83,85,324.87332,610.8625488,-53.72530393
185,257.981,180,101,317.00275,614.8886108,3.784502231
185,258.059,180,101,317.00275,614.8886108,3.784502231
185,258.119,180,101,319.9811,616.8201904,-2.1629017
185,258.197,180,101,319.9811,616.8201904,-2.1629017
186,258.846,83,85,328.597,608.7158203,-69.99731149
186,258.942,83,85,329.1125,609.2456665,-69.22152256
186,259.018,83,85,329.1125,609.2456665,-69.22152256
186,259.05,83,85,329.1125,609.2456665,-69.22152256
186,259.104,83,85,325.72455,614.2681274,-37.74987494
187,259.644,180,101,315.56,616.4831543,13.13307717
187,259.683,180,101,315.56,616.4831543,13.13307717
187,259.713,180,101,315.56,616.4831543,13.13307717
187,259.805,180,101,316.09372,617.0118408,14.62114852
187,259.87,180,101,316.09372,617.0118408,14.62114852
187,259.951,180,101,316.09372,617.0118408,14.62114852
187,260.009,180,101,316.09372,617.0118408,14.62114852
188,260.592,83,85,327.17978,608.8623657,-76.01585959
188,260.688,83,85,327.1934,608.7305908,-76.02894177
188,260.768,83,85,327.1934,608.7305908,-76.02894177
188,260.828,83,85,326.4888,612.0032349,-56.17797069
188,260.922,83,85,324.31784,614.2841797,-37.9662652
189,261.647,180,101,316.31143,617.2562256,17.02706314
189,261.753,180,101,315.79974,616.3831177,16.52697579
189,261.855,180,101,315.79974,616.3831177,16.52697579
189,261.914,180,101,321.1867,616.4190063,-12.91818537
189,262.014,180,101,323.34048,617.180542,-29.4961255
189,262.09,180,101,323.34048,617.180542,-29.4961255
190,262.7,83,85,325.85495,605.6033325,-102.4266463
190,262.776,83,85,325.85495,605.6033325,-102.4266463
190,262.835,83,85,327.21237,607.2903442,-101.1612926
190,262.941,83,85,327.21237,607.2903442,-101.1612926
190,262.979,83,85,327.21237,607.2903442,-101.1612926
190,263.035,83,85,327.3959,613.7293091,-62.20244136
190,263.11,83,85,327.3959,613.7293091,-62.20244136
191,263.671,180,101,315.48712,619.6439209,8.395752387
191,263.737,180,101,315.48712,619.6439209,8.395752387
191,263.796,180,101,315.75266,618.8762207,9.335171306
191,263.918,180,101,318.5445,619.192749,-3.717861948
191,264.015,180,101,323.8767,618.508606,-29.78204225
191,264.1,180,101,323.8767,618.508606,-29.78204225
191,264.137,180,101,323.8767,618.508606,-29.78204225
191,264.171,180,101,323.8767,618.508606,-29.78204225
191,264.262,180,101,327.12906,611.8770752,-72.21152384
192,264.965,83,85,324.38284,604.7201538,-133.3647452
192,265.053,83,85,324.2643,603.7952271,-134.4323424
192,265.126,83,85,324.2643,603.7952271,-134.4323424
192,265.198,83,85,324.2643,603.7952271,-134.4323424
192,265.278,83,85,327.42664,612.1538086,-93.46178172
192,265.353,83,85,327.42664,612.1538086,-93.46178172
192,265.409,83,85,328.47034,615.0131836,-68.08516292
192,265.508,83,85,326.98367,618.3190918,-52.35816802
193,266.108,180,101,315.63104,623.0512085,6.09686452
193,266.166,180,101,315.63104,623.0512085,6.09686452
193,266.295,180,101,317.10147,621.1057129,-5.929609566
193,266.4,180,101,321.31952,621.0618896,-31.4004922
193,266.48,180,101,321.31952,621.0618896,-31.4004922
193,266.51,180,101,321.31952,621.0618896,-31.4004922
193,266.561,180,101,325.40524,616.3708496,-66.88028498
193,266.647,180,101,325.40524,616.3708496,-66.88028498
193,266.732,180,101,324.09882,611.656189,-100.9467889
194,267.36,83,85,318.8242,605.8120117,-152.6028719
194,267.455,83,85,318.62042,605.4268188,-152.2749298
194,267.561,83,85,318.62042,605.4268188,-152.2749298
194,267.62,83,85,324.35254,610.3328857,-121.7451612
194,267.749,83,85,325.67612,613.6012573,-96.73607962
194,267.864,83,85,325.67612,613.6012573,-96.73607962
194,267.926,83,85,325.37253,617.9500122,-62.73763766
194,268.046,83,85,324.1309,621.0326538,-37.0212021
195,268.614,180,101,312.50674,623.3662109,21.16588413
195,268.733,180,101,314.54575,623.3540649,21.59486273
195,268.837,180,101,317.3267,624.9056396,11.1806293
195,268.913,180,101,317.3267,624.9056396,11.1806293
195,269.006,180,101,322.4578,622.727417,-23.0672537
195,269.081,180,101,322.4578,622.727417,-23.0672537
195,269.153,180,101,322.4578,622.727417,-23.0672537
195,269.186,180,101,322.4578,622.727417,-23.0672537
195,269.243,180,101,326.50034,616.6507568,-76.06212826
195,269.333,180,101,325.661,614.7063599,-92.18213879
195,269.47,180,101,325.78848,611.1157227,-117.7505439
196,270.117,83,85,317.36407,608.8337402,-178.2816956
196,270.194,83,85,317.14594,608.5863037,-177.5041597
196,270.296,83,85,317.38806,608.1599121,-175.1198034
196,270.428,83,85,321.35785,608.5394897,-151.6130411
196,270.5,83,85,321.35785,608.5394897,-151.6130411
196,270.592,83,85,325.4706,613.2160645,-116.2580198
196,270.687,83,85,326.81113,616.3547974,-92.10339701
196,270.774,83,85,326.81113,616.3547974,-92.10339701
196,270.858,83,85,327.15356,622.1732178,-58.49474327
197,271.422,180,101,320.11002,624.0643921,-8.127502655
197,271.55,180,101,319.57086,625.9299316,-8.914289595
197,271.631,180,101,319.57086,625.9299316,-8.914289595
197,271.716,180,101,326.85245,624.6470947,-34.45950107
197,271.813,180,101,328.1218,621.0793457,-59.78687586
197,271.914,180,101,328.40686,618.1688843,-76.38308012
197,271.986,180,101,328.40686,618.1688843,-76.38308012
197,272.023,180,101,328.40686,618.1688843,-76.38308012
197,272.079,180,101,328.28012,613.1843262,-111.6479893
197,272.152,180,101,328.28012,613.1843262,-111.6479893
197,272.212,180,101,325.51953,608.930542,-138.1863577
197,272.343,180,101,322.948,610.3477173,-163.3277866
198,272.978,83,85,314.22675,613.3430176,134.3822276
198,273.013,83,85,314.22675,613.3430176,134.3822276
198,273.046,83,85,314.22675,613.3430176,134.3822276
198,273.138,83,85,315.63275,613.3271484,136.5934118
198,273.231,83,85,319.95404,608.5551147,163.4625296
198,273.336,83,85,322.82877,605.3804932,-179.8284179
198,273.439,83,85,322.82877,605.3804932,-179.8284179
198,273.479,83,85,322.82877,605.3804932,-179.8284179
198,273.531,83,85,329.68518,608.2277832,-135.0372259
198,273.627,83,85,332.5533,609.9875488,-116.9529086
198,273.734,83,85,332.5533,609.9875488,-116.9529086
198,273.772,83,85,332.5533,609.9875488,-116.9529086
198,273.804,83,85,332.5533,609.9875488,-116.9529086
198,273.859,83,85,333.8088,617.8533325,-67.92594223
199,274.426,180,101,329.46655,624.229126,-15.54101223
199,274.544,180,101,329.68835,624.4789429,-15.4989659
199,274.646,180,101,333.97302,621.2675781,-31.49087603
199,274.733,180,101,333.97302,621.2675781,-31.49087603
199,274.815,180,101,336.61975,617.821106,-65.55879621
199,274.919,180,101,337.18948,615.1947021,-81.70629244
199,275.022,180,101,337.18948,615.1947021,-81.70629244
199,275.082,180,101,336.09418,610.7443237,-117.0052561
199,275.186,180,101,336.09418,610.7443237,-117.0052561
199,275.223,180,101,336.09418,610.7443237,-117.0052561
199,275.258,180,101,336.09418,610.7443237,-117.0052561
199,275.348,180,101,330.00043,608.7011108,-169.5850918
199,275.425,180,101,330.00043,608.7011108,-169.5850918
200,276.048,83,85,321.44034,615.088623,106.0212012
200,276.117,83,85,321.44034,615.088623,106.0212012
200,276.172,83,85,321.221,614.8406982,106.7028692
200,276.28,83,85,321.221,614.8406982,106.7028692
200,276.333,83,85,322.91843,611.5858154,132.6628253
200,276.461,83,85,324.16507,608.5083008,161.6728005
200,276.541,83,85,324.16507,608.5083008,161.6728005
200,276.635,83,85,332.8586,606.4254761,-161.6184689
200,276.73,83,85,337.2511,608.3391724,-136.680922
200,276.814,83,85,337.2511,608.3391724,-136.680922
200,276.934,83,85,339.5124,613.0574951,-101.1388967
200,277.029,83,85,339.68304,616.4691162,-75.27033861
201,277.66,180,101,335.12714,622.5799561,-23.02499559
201,277.76,180,101,336.53412,622.5635986,-23.53094261
201,277.86,180,101,336.53412,622.5635986,-23.53094261
201,277.921,180,101,338.4859,621.4943848,-49.59882836
201,278.045,180,101,340.19504,616.9989624,-74.33675131
201,278.144,180,101,338.33405,613.3321533,-99.00508143
201,278.253,180,101,338.56378,611.6906128,-117.3861772
201,278.38,180,101,335.6016,608.7688599,-144.108046
201,278.459,180,101,335.6016,608.7688599,-144.108046
201,278.542,180,101,329.9876,608.8311768,179.3637876
201,278.676,180,101,326.93967,610.050293,152.9941699
202,279.371,83,85,323.96597,617.9661865,87.56208805
202,279.447,83,85,323.96597,617.9661865,87.56208805
202,279.508,83,85,323.9992,616.3869019,91.9342339
202,279.633,83,85,324.09882,611.656189,118.6684152
202,279.732,83,85,327.22552,607.1591187,148.4732597
202,279.809,83,85,327.22552,607.1591187,148.4732597
202,279.864,83,85,329.83975,605.3033447,176.1305695
202,279.968,83,85,334.074,603.6878052,-164.6774024
202,280.065,83,85,338.41705,606.7183838,-138.6876337
202,280.167,83,85,340.13657,607.3999634,-118.8329678
202,280.262,83,85,340.94263,611.46698,-102.4718613
202,280.342,83,85,340.94263,611.46698,-102.4718613
202,280.431,83,85,342.8002,615.1311035,-68.94566092
203,281.093,180,101,334.47125,620.7921143,-10.40600806
203,281.199,180,101,334.47125,620.7921143,-10.40600806
203,281.229,180,101,334.47125,620.7921143,-10.40600806
203,281.285,180,101,335.90012,621.7816162,-17.46956318
203,281.362,180,101,335.90012,621.7816162,-17.46956318
203,281.395,180,101,335.90012,621.7816162,-17.46956318
203,281.451,180,101,339.45755,616.2105713,-52.0438902
203,281.55,180,101,341.08905,614.5493774,-68.3046088
203,281.627,180,101,341.08905,614.5493774,-68.3046088
203,281.716,180,101,341.41544,611.3188477,-102.9361443
203,281.846,180,101,338.63647,607.8755493,-128.7881132
203,281.916,180,101,338.63647,607.8755493,-128.7881132
203,281.988,180,101,338.63647,607.8755493,-128.7881132
203,282.042,180,101,332.85587,605.6578369,-174.3015935
203,282.168,180,101,328.83142,607.9669189,158.9097548
203,282.268,180,101,327.16122,610.3032227,128.7753236
204,282.866,83,85,327.2554,616.5196533,71.1850864
204,282.971,83,85,327.03238,616.6056519,70.1446728
204,283.044,83,85,327.03238,616.6056519,70.1446728
204,283.132,83,85,325.69214,613.1314087,88.87929037
204,283.231,83,85,325.99753,609.5654907,117.6742263
204,283.336,83,85,327.22552,607.1591187,135.4171397
204,283.457,83,85,331.27197,603.7185059,166.204491
204,283.59,83,85,335.50366,602.1044922,-166.8224549
204,283.693,83,85,340.122,605.0440674,-139.2791406
204,283.79,83,85,342.69772,604.7523193,-120.7612889
204,283.919,83,85,344.52808,609.0842285,-97.04186535
204,284.02,83,85,344.1442,613.2098389,-71.6399789
205,284.562,180,101,337.9357,618.3716431,-19.99224491
205,284.597,180,101,337.9357,618.3716431,-19.99224491
205,284.649,180,101,338.025,617.8049927,-20.0747832
205,284.752,180,101,340.1558,618.7034302,-23.77445611
205,284.883,180,101,343.6963,614.5856323,-47.59393712
205,284.975,180,101,345.39758,611.0129395,-72.67067167
205,285.078,180,101,345.20084,608.2744141,-89.07997509
205,285.153,180,101,345.20084,608.2744141,-89.07997509
205,285.191,180,101,345.20084,608.2744141,-89.07997509
205,285.248,180,101,342.45047,605.1646118,-122.7536829
205,285.325,180,101,342.45047,605.1646118,-122.7536829
205,285.411,180,101,338.8044,602.6037598,-159.7032149
205,285.51,180,101,335.72852,602.3654175,-178.1835069
205,285.603,180,101,331.47583,603.6511841,154.835821
205,285.686,180,101,331.47583,603.6511841,154.835821
205,285.718,180,101,331.47583,603.6511841,154.835821
205,285.77,180,101,328.3433,610.0346069,115.9255828
205,285.877,180,101,328.52747,611.5293579,97.23692929
206,286.495,83,85,332.43323,616.2907104,34.65916202
206,286.602,83,85,332.43323,616.2907104,34.65916202
206,286.663,83,85,331.28128,614.9830322,47.53054971
206,286.77,83,85,331.28128,614.9830322,47.53054971
206,286.829,83,85,329.71573,611.5930786,82.89208025
206,286.929,83,85,330.51465,609.2310181,103.3831861
206,287.003,83,85,330.51465,609.2310181,103.3831861
206,287.091,83,85,330.3803,604.2633057,141.6465083
206,287.168,83,85,330.3803,604.2633057,141.6465083
206,287.254,83,85,335.24637,599.2672119,176.2464819
206,287.356,83,85,341.15677,598.9117432,-154.4063458
206,287.458,83,85,342.5291,600.4619141,-137.2597836
206,287.588,83,85,345.5044,603.8317261,-110.3027696
206,287.714,83,85,346.62677,606.6879883,-84.47498684
207,288.312,180,101,342.2663,616.1785278,-28.01183586
207,288.417,180,101,342.48126,616.5638428,-29.88355101
207,288.493,180,101,342.48126,616.5638428,-29.88355101
207,288.522,180,101,342.48126,616.5638428,-29.88355101
207,288.577,180,101,345.15033,611.4196777,-58.97161744
207,288.655,180,101,345.15033,611.4196777,-58.97161744
207,288.71,180,101,343.79947,608.289978,-83.85047858
207,288.843,180,101,343.1721,606.8534546,-110.2615546
207,288.922,180,101,343.1721,606.8534546,-110.2615546
207,289.007,180,101,339.9299,602.3223267,-146.875397
207,289.103,180,101,337.40567,602.6189575,-171.9368934
207,289.204,180,101,332.90323,602.0710449,168.6585448
207,289.281,180,101,332.90323,602.0710449,168.6585448
207,289.335,180,101,330.30762,605.1396484,141.9289789
207,289.462,180,101,328.6611,607.9367676,109.995934
207,289.561,180,101,329.74677,610.0189209,80.67344064
207,289.666,180,101,331.30215,613.074585,62.31037476
208,290.355,83,85,335.51773,614.2701416,2.379925326
208,290.46,83,85,335.51773,614.2701416,3.928037027
208,290.59,83,85,331.30215,613.074585,24.89862797
208,290.684,83,85,326.90756,611.6246338,52.01319848
208,290.79,83,85,326.05487,610.5951538,69.61132666
208,290.9,83,85,326.05487,610.5951538,69.61132666
208,290.951,83,85,324.48523,604.048584,107.171713
208,291.053,83,85,324.51007,602.152832,126.4885696
208,291.149,83,85,328.81772,597.7406616,155.930728
208,291.248,83,85,329.69034,596.8756714,175.4145757
208,291.385,83,85,337.2425,596.0933228,-157.5185761
208,291.459,83,85,337.2425,596.0933228,-157.5185761
208,291.545,83,85,340.50385,600.1958008,-120.9428782
208,291.641,83,85,342.4767,603.5958862,-96.989512
208,291.745,83,85,342.45047,605.1646118,-79.23010647
209,292.379,180,101,338.10886,613.0733643,-25.19387885
209,292.476,180,101,338.10886,613.0733643,-25.19387885
209,292.514,180,101,338.10886,613.0733643,-25.19387885
209,292.568,180,101,339.72675,613.4428101,-35.05499317
209,292.673,180,101,342.37164,609.8778076,-53.4476519
209,292.8,180,101,343.82523,606.7189941,-78.48226753
209,292.901,180,101,341.57602,604.1409912,-103.8293404
209,292.998,180,101,339.922,602.4441528,-119.8066216
209,293.125,180,101,338.33157,600.5073853,-147.6422343
209,293.223,180,101,334.38657,599.24823,-172.6953237
209,293.323,180,101,331.61792,600.0585938,167.1739756
209,293.456,180,101,329.01028,602.7102051,136.628705
209,293.561,180,101,329.01028,602.7102051,136.628705
209,293.599,180,101,329.01028,602.7102051,136.628705
209,293.633,180,101,329.01028,602.7102051,136.628705
209,293.665,180,101,329.01028,602.7102051,136.628705
209,293.755,180,101,328.3433,610.0346069,69.91177344
209,293.851,180,101,331.46262,609.7062988,40.87443717
210,294.48,83,85,338.5373,613.2631226,-13.117641
210,294.585,83,85,338.10886,613.0733643,-13.92505704
210,294.692,83,85,338.10886,613.0733643,-13.92505704
210,294.752,83,85,331.3798,612.6277466,16.63412914
210,294.881,83,85,327.16122,610.3032227,46.41544591
210,294.984,83,85,326.11725,607.4498291,73.00876376
210,295.054,83,85,326.11725,607.4498291,73.00876376
210,295.108,83,85,324.23126,605.3650513,100.5133326
210,295.211,83,85,324.33032,600.6589966,117.6894556
210,295.322,83,85,324.33032,600.6589966,117.6894556
210,295.365,83,85,324.33032,600.6589966,117.6894556
210,295.444,83,85,331.149,593.7397461,176.3063179
210,295.516,83,85,331.149,593.7397461,176.3063179
210,295.546,83,85,331.149,593.7397461,176.3063179
210,295.601,83,85,335.6475,594.2821045,-146.9086732
210,295.686,83,85,335.6475,594.2821045,-146.9086732
210,295.74,83,85,340.10144,597.0639038,-119.8679235
210,295.838,83,85,339.98453,599.1914673,-103.3329871
210,295.963,83,85,339.9299,602.3223267,-76.48531095
211,296.604,180,90,337.00797,609.5274658,-19.52529813
212,297.137,83,90,352.31842,600.355896,-35.87064253
212,297.174,83,90,352.31842,600.355896,-35.87064253
212,297.262,83,90,353.9656,599.9329224,-36.45018698
213,297.973,180,90,328.52747,611.5293579,-11.83940194
213,298.081,180,90,327.1145,612.0098877,-11.75904813
214,298.776,83,90,356.78522,597.4586792,-38.90728719
214,298.874,83,90,356.53262,598.7460938,-38.56176927
215,299.478,180,90,326.87543,613.2001953,-11.17427743
215,299.51,180,90,326.87543,613.2001953,-11.17427743
215,299.567,180,90,326.87543,613.2001953,-11.17427743
215,299.644,180,90,326.87543,613.2001953,-11.17427743
215,299.707,180,90,338.16467,609.9248047,-20.69840148
216,300.33,83,90,365.0011,590.8540649,-51.33762401
216,300.402,83,90,365.0011,590.8540649,-51.33762401
216,300.457,83,90,365.0011,590.8540649,-50.45312873
216,300.586,83,90,353.6943,601.9064331,-35.29617093
217,301.315,180,90,320.09222,612.8577881,-3.592514176
217,301.391,180,90,320.09222,612.8577881,-3.592514176
217,301.423,180,90,320.09222,612.8577881,-3.592514176
217,301.477,180,90,325.69214,613.1314087,-10.49610193
217,301.56,180,90,325.69214,613.1314087,-10.49610193
217,301.589,180,90,325.69214,613.1314087,-10.49610193
217,301.622,180,90,325.69214,613.1314087,-10.49610193
218,302.268,83,90,369.2297,586.1437988,-56.01458768
218,302.371,83,90,369.47293,586.5289307,-56.25572812
218,302.502,83,90,359.80896,598.5881348,-40.8516477
218,302.617,83,90,359.80896,598.5881348,-40.8516477
219,303.174,180,90,310.4121,615.2493896,4.647539045
219,303.209,180,90,310.4121,615.2493896,4.647539045
219,303.295,180,90,309.96945,614.9684448,4.581652917
219,303.424,180,90,315.8377,614.4811401,-1.370195943
219,303.509,180,90,315.8377,614.4811401,-1.370195943
219,303.594,180,90,339.53976,611.4827271,-20.71124145
219,303.691,180,90,353.67227,603.4733276,-35.30815914
220,304.318,83,90,374.8793,576.7866211,-65.49826305
220,304.394,83,90,374.8793,576.7866211,-65.49826305
220,304.45,83,90,375.0887,580.1756592,-63.75946691
220,304.532,83,90,375.0887,580.1756592,-63.75946691
220,304.593,83,90,375.0887,580.1756592,-63.75946691
220,304.625,83,90,375.0887,580.1756592,-63.75946691
220,304.716,83,90,351.93573,604.4817505,-33.56286821
220,304.814,83,90,337.20496,612.4936523,-18.60469106
221,305.481,180,90,304.38077,613.4541626,11.63886558
221,305.515,180,90,304.38077,613.4541626,11.63886558
221,305.573,180,90,304.9364,613.0758057,11.63331961
221,305.652,180,90,304.9364,613.0758057,11.63331961
221,305.708,180,90,319.14648,616.5596313,-0.616484353
221,305.839,180,90,334.10825,613.5061646,-14.93377834
221,305.942,180,90,334.10825,613.5061646,-14.93377834
221,306.003,180,90,353.6502,605.0413818,-34.34687061
222,306.703,83,90,376.26715,576.7727661,-66.97720626
222,306.816,83,90,376.26715,576.7727661,-66.97720626
222,306.913,83,90,376.26715,576.7727661,-66.97720626
222,306.968,83,90,363.53424,597.1080933,-44.1883181
222,307.074,83,90,363.53424,597.1080933,-44.1883181
222,307.16,83,90,339.5124,613.0574951,-19.57514699
222,307.258,83,90,328.2485,614.7609863,-9.069907121
223,307.89,180,90,292.1021,608.3439331,24.11551986
223,307.979,180,90,292.0552,609.0993652,23.7350679
223,308.083,180,90,297.38675,611.9562988,17.20343371
223,308.217,180,90,315.99847,616.7689209,0.179867364
223,308.324,180,90,315.99847,616.7689209,0.179867364
223,308.409,180,90,340.94263,611.46698,-21.86494557
223,308.512,180,90,350.8049,608.2120972,-32.14911033
224,309.142,83,90,376.2536,578.3198242,-66.39637141
224,309.234,83,90,376.24008,579.867981,-66.10431477
224,309.316,83,90,376.24008,579.867981,-66.10431477
224,309.371,83,90,369.3209,590.7994995,-53.49501711
224,309.465,83,90,362.10068,600.249939,-41.89624894
224,309.536,83,90,362.10068,600.249939,-41.89624894
224,309.628,83,90,342.34534,611.4512329,-21.86847375
224,309.722,83,90,327.09964,615.8300781,-8.227833019
224,309.828,83,90,315.79974,616.3831177,4.009441295
225,310.503,180,90,282.1425,604.2562256,34.62192277
225,310.562,180,90,282.1425,604.2562256,34.62192277
225,310.619,180,90,283.54865,604.2408447,33.69886255
225,310.726,180,90,283.54865,604.2408447,33.69886255
225,310.786,180,90,291.71368,610.9279785,24.09828779
225,310.862,180,90,291.71368,610.9279785,24.09828779
225,310.894,180,90,291.71368,610.9279785,24.09828779
225,310.952,180,90,312.98633,616.0910645,4.742713416
225,311.02,180,90,312.98633,616.0910645,4.742713416
225,311.058,180,90,312.98633,616.0910645,4.742713416
225,311.092,180,90,312.98633,616.0910645,4.742713416
225,311.144,180,90,338.32678,614.2400513,-19.55674921
225,311.225,180,90,338.32678,614.2400513,-19.55674921
226,311.877,83,90,371.99744,587.6692505,-57.64170243
226,312.01,83,90,371.98227,589.2245483,-57.11622793
226,312.103,83,90,362.10068,600.249939,-42.32818049
226,312.206,83,90,354.029,606.9520874,-33.08501855
226,312.335,83,90,338.32678,614.2400513,-18.15054542
226,312.446,83,90,338.32678,614.2400513,-18.15054542
226,312.506,83,90,317.1724,617.6262207,1.678556134
226,312.638,83,90,300.3543,614.6471558,17.24784524
227,313.28,180,90,268.8473,590.1795044,55.30342415
227,313.315,180,90,268.8473,590.1795044,55.30342415
227,313.429,180,90,269.9079,591.8511963,54.94592684
227,313.524,180,90,279.3796,602.7155762,38.01786579
227,313.625,180,90,287.62598,608.9145508,30.5386546
227,313.753,180,90,302.9325,615.0482788,15.16330188
227,313.829,180,90,302.9325,615.0482788,15.16330188
227,313.922,180,90,324.16895,618.3513184,-3.709052165
227,314.02,180,90,338.818,615.4375,-20.03250291
227,314.124,180,90,349.58554,611.6387329,-28.26354784
228,314.791,83,90,373.72916,585.7731323,-59.45565339
228,314.885,83,90,374.78076,587.6403809,-60.72593187
228,315.01,83,90,369.1327,594.6123657,-52.9475759
228,315.114,83,90,356.42767,606.5795898,-35.12072515
228,315.213,83,90,346.52786,612.9782715,-25.3800799
228,315.336,83,90,330.9973,617.8855591,-11.92861953
228,315.416,83,90,330.9973,617.8855591,-11.92861953
228,315.513,83,90,308.48425,618.1436768,9.373510636
228,315.609,83,90,293.16428,612.0037231,24.30331709
228,315.682,83,90,293.16428,612.0037231,24.30331709
