sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
433.17,0.5,1.0,-4.207,4.658,-111.826
433.207,2.1000000000000001,1.6000000000000001,-4.208,4.658,-111.838
433.235,2.1000000000000001,1.6000000000000001,-4.209,4.654,-111.933
433.268,2.1000000000000001,1.6000000000000001,-4.211,4.649,-112.143
433.296,2.1000000000000001,1.6000000000000001,-4.213,4.644,-112.364
433.327,2.1000000000000001,1.6000000000000001,-4.214,4.639,-112.604
433.362,2.1000000000000001,1.6000000000000001,-4.216,4.633,-112.89
433.402,2.1000000000000001,1.6000000000000001,-4.218,4.627,-113.216
433.442,2.1000000000000001,1.6000000000000001,-4.22,4.621,-113.556
433.477,2.1000000000000001,1.6000000000000001,-4.222,4.615,-113.886
433.509,2.1000000000000001,1.6000000000000001,-4.223,4.61,-114.182
433.557,2.1000000000000001,1.6000000000000001,-4.226,4.603,-114.647
433.592,2.1000000000000001,1.6000000000000001,-4.227,4.598,-115.006
433.627,2.1000000000000001,1.6000000000000001,-4.229,4.593,-115.365
433.657,2.1000000000000001,1.6000000000000001,-4.231,4.588,-115.747
433.693,2.1000000000000001,1.6000000000000001,-4.232,4.583,-116.14
433.725,2.1000000000000001,1.6000000000000001,-4.234,4.579,-116.486
433.752,2.1000000000000001,1.6000000000000001,-4.235,4.575,-116.827
433.79,2.1000000000000001,1.6000000000000001,-4.237,4.57,-117.297
433.829,2.1000000000000001,1.6000000000000001,-4.238,4.565,-117.718
433.862,2.1000000000000001,1.6000000000000001,-4.24,4.561,-118.159
433.898,2.1000000000000001,1.6000000000000001,-4.241,4.556,-118.648
433.935,2.1000000000000001,1.6000000000000001,-4.243,4.551,-119.144
433.969,2.1000000000000001,1.6000000000000001,-4.245,4.547,-119.579
434.003,2.1000000000000001,1.6000000000000001,-4.246,4.543,-120.076
434.042,2.1000000000000001,1.6000000000000001,-4.247,4.539,-120.595
434.081,2.1000000000000001,1.6000000000000001,-4.249,4.534,-121.21
434.116,2.1000000000000001,1.6000000000000001,-4.25,4.53,-121.729
434.157,2.1000000000000001,1.6000000000000001,-4.252,4.525,-122.359
434.194,2.1000000000000001,1.6000000000000001,-4.253,4.522,-122.875
434.231,2.1000000000000001,1.6000000000000001,-4.254,4.518,-123.426
434.268,2.1000000000000001,1.6000000000000001,-4.256,4.514,-123.947
434.305,2.1000000000000001,1.6000000000000001,-4.257,4.511,-124.481
434.328,2.1000000000000001,1.6000000000000001,-4.258,4.508,-124.894
434.362,2.1000000000000001,1.6000000000000001,-4.259,4.505,-125.404
434.401,2.1000000000000001,1.6000000000000001,-4.261,4.501,-126.046
434.439,2.1000000000000001,1.6000000000000001,-4.262,4.498,-126.65
434.475,2.1000000000000001,1.6000000000000001,-4.263,4.494,-127.229
434.508,2.1000000000000001,1.6000000000000001,-4.264,4.491,-127.709
434.54,2.1000000000000001,1.6000000000000001,-4.265,4.489,-128.2
434.575,2.1000000000000001,1.6000000000000001,-4.266,4.486,-128.765
434.608,2.1000000000000001,1.6000000000000001,-4.268,4.483,-129.252
434.64,2.1000000000000001,1.6000000000000001,-4.269,4.48,-129.751
434.682,2.1000000000000001,1.6000000000000001,-4.27,4.477,-130.366
434.713,2.1000000000000001,1.6000000000000001,-4.271,4.475,-130.797
434.739,2.1000000000000001,1.6000000000000001,-4.272,4.473,-131.183
434.772,2.1000000000000001,1.6000000000000001,-4.273,4.47,-131.691
434.802,2.1000000000000001,1.6000000000000001,-4.274,4.468,-132.155
434.834,2.1000000000000001,1.6000000000000001,-4.274,4.466,-132.564
434.856,2.1000000000000001,1.6000000000000001,-4.275,4.464,-132.957
434.891,2.1000000000000001,1.6000000000000001,-4.276,4.462,-133.438
434.929,2.1000000000000001,1.6000000000000001,-4.277,4.46,-133.964
434.961,2.1000000000000001,1.6000000000000001,-4.278,4.458,-134.389
434.994,2.1000000000000001,1.6000000000000001,-4.279,4.455,-134.936
435.041,2.1000000000000001,1.6000000000000001,-4.281,4.452,-135.604
435.081,2.1000000000000001,1.6000000000000001,-4.281,4.451,-135.931
435.113,2.1000000000000001,1.6000000000000001,-4.282,4.449,-136.378
435.15,2.1000000000000001,1.6000000000000001,-4.283,4.447,-136.766
435.184,2.1000000000000001,1.6000000000000001,-4.284,4.445,-137.153
435.22,2.1000000000000001,1.6000000000000001,-4.284,4.444,-137.483
435.249,2.1000000000000001,1.6000000000000001,-4.285,4.443,-137.743
435.284,2.1000000000000001,1.6000000000000001,-4.286,4.442,-138.071
435.325,2.1000000000000001,1.6000000000000001,-4.286,4.44,-138.472
435.362,2.1000000000000001,1.6000000000000001,-4.287,4.439,-138.731
435.388,2.1000000000000001,1.6000000000000001,-4.287,4.438,-138.97
435.422,2.1000000000000001,1.6000000000000001,-4.288,4.437,-139.296
435.459,2.1000000000000001,1.6000000000000001,-4.289,4.436,-139.568
435.493,2.1000000000000001,1.6000000000000001,-4.289,4.435,-139.783
435.527,2.1000000000000001,1.6000000000000001,-4.29,4.434,-140.03
435.562,2.1000000000000001,1.6000000000000001,-4.29,4.433,-140.278
435.6,2.1000000000000001,1.6000000000000001,-4.29,4.432,-140.493
435.631,2.1000000000000001,1.6000000000000001,-4.291,4.431,-140.687
435.658,2.1000000000000001,1.6000000000000001,-4.291,4.431,-140.844
435.697,2.1000000000000001,1.6000000000000001,-4.291,4.43,-141.032
435.736,2.1000000000000001,1.6000000000000001,-4.292,4.429,-141.214
435.772,2.1000000000000001,1.6000000000000001,-4.292,4.429,-141.376
435.809,2.1000000000000001,1.6000000000000001,-4.292,4.428,-141.525
435.838,2.1000000000000001,1.6000000000000001,-4.293,4.428,-141.611
435.875,2.1000000000000001,1.6000000000000001,-4.293,4.427,-141.728
435.91,2.1000000000000001,1.6000000000000001,-4.293,4.427,-141.819
435.949,2.1000000000000001,1.6000000000000001,-4.293,4.427,-141.907
435.982,2.1000000000000001,1.6000000000000001,-4.293,4.427,-141.97
436.018,0.80000000000000004,2.7000000000000002,-4.294,4.426,-142.006
436.054,0.80000000000000004,2.7000000000000002,-4.297,4.424,-141.792
436.072,0.80000000000000004,2.7000000000000002,-4.3,4.422,-141.451
436.098,0.80000000000000004,2.7000000000000002,-4.304,4.42,-140.834
436.138,0.80000000000000004,2.7000000000000002,-4.311,4.417,-139.79
436.174,0.80000000000000004,2.7000000000000002,-4.316,4.414,-138.961
436.208,0.80000000000000004,2.7000000000000002,-4.321,4.412,-138.209
436.237,0.80000000000000004,2.7000000000000002,-4.325,4.41,-137.433
436.275,0.80000000000000004,2.7000000000000002,-4.334,4.405,-135.912
436.332,0.80000000000000004,2.7000000000000002,-4.339,4.402,-135.117
436.367,0.80000000000000004,2.7000000000000002,-4.343,4.4,-134.324
436.4,0.80000000000000004,2.7000000000000002,-4.348,4.397,-133.557
436.433,0.80000000000000004,2.7000000000000002,-4.352,4.394,-132.703
436.467,0.80000000000000004,2.7000000000000002,-4.356,4.392,-131.971
436.5,0.80000000000000004,2.7000000000000002,-4.36,4.389,-131.246
436.527,0.80000000000000004,2.7000000000000002,-4.363,4.388,-130.665
436.558,0.80000000000000004,2.7000000000000002,-4.367,4.385,-129.903
436.583,0.80000000000000004,2.7000000000000002,-4.37,4.383,-129.423
436.616,0.80000000000000004,2.7000000000000002,-4.374,4.38,-128.495
436.655,0.80000000000000004,2.7000000000000002,-4.378,4.377,-127.695
436.686,0.80000000000000004,2.7000000000000002,-4.382,4.374,-126.984
436.721,0.80000000000000004,2.7000000000000002,-4.385,4.372,-126.288
436.758,0.80000000000000004,2.7000000000000002,-4.389,4.369,-125.642
436.789,0.80000000000000004,2.7000000000000002,-4.392,4.366,-124.925
436.824,0.80000000000000004,2.7000000000000002,-4.395,4.364,-124.387
436.854,0.80000000000000004,2.7000000000000002,-4.397,4.362,-123.874
436.896,0.80000000000000004,2.7000000000000002,-4.401,4.359,-123.099
436.923,0.80000000000000004,2.7000000000000002,-4.403,4.357,-122.648
436.955,0.80000000000000004,2.7000000000000002,-4.406,4.355,-122.186
436.989,0.80000000000000004,2.7000000000000002,-4.408,4.352,-121.701
437.017,0.80000000000000004,2.7000000000000002,-4.41,4.35,-121.238
437.056,0.80000000000000004,2.7000000000000002,-4.413,4.347,-120.6
